id,timestamp,normalized_time,facility,severity,severity_name,priority,hostname,program,pid,message,device_type,event_category,event_subcategory,source_ip,destination_ip,source_port,destination_port,protocol,username,interface,threat_name,bgp_peer,as_number,ospf_area,risk_score,is_security,is_authentication,is_network_event,is_system_event,data_quality_issues
b6c7f3f303901c2f,2025-08-21 11:25:45,2025-08-21T11:25:45.000Z,16,6,Info,134,JUN-MX-01,chassisd,7323,CPU utilization: 85% (5-minute average),juniper,system,resource_monitoring,,,0,85,,,,,,0,,5,false,false,false,true,
95f218e62bc57a51,2025-08-20 22:29:44,2025-08-20T22:29:44.000Z,16,2,Critical,130,JUN-MX-01,kernel,19317,Security: Suspicious activity detected from 10.0.1.86 scanning 8.8.8.116 port 53,juniper,security,reconnaissance,10.0.1.86,8.8.8.116,0,53,,,,,,0,,70,true,false,false,false,
3adc40d3bfa6a324,2025-08-21 16:15:07,2025-08-21T16:15:07.000Z,16,6,Info,134,PA-FW-BRANCH-01,devsrvr,30192,Memory usage: 78% of total memory,paloalto,system,resource_monitoring,,,0,78,,,,,,0,,5,false,false,false,true,
8afea9f207fd6ca8,2025-08-21 18:50:07,2025-08-21T18:50:07.000Z,16,5,Notice,133,JUN-RTR-EDGE-02,rpd,27763,route_change: Route 8.8.8.0/24 nexthop 192.168.1.13 protocol BGP added to inet.0,cisco,network,bgp_event,192.168.1.13,8.8.8.0,0,0,BGP,,,,,0,,10,false,false,true,false,
41ecb9b4c682d64e,2025-08-20 22:28:12,2025-08-20T22:28:12.000Z,16,5,Notice,133,JUN-EX-02,rpd,30733,route_change: Route 10.0.10.0/24 nexthop 10.0.1.178 protocol OSPF added to inet.0,juniper,network,ospf_event,10.0.1.178,10.0.10.0,0,0,OSPF,,,,,0,,10,false,false,true,false,
e6308581d9e1bb13,2025-08-21 13:30:48,2025-08-21T13:30:48.000Z,16,6,Info,134,PA-FW-BRANCH-01,mgmtsrvr,10336,Successful admin authentication for user 'malware' from 10.0.10.71,paloalto,authentication,login_success,10.0.10.71,,0,0,,malware,for,,,0,,5,false,true,false,false,
80a240cb28ef9ba5,2025-08-21 18:34:20,2025-08-21T18:34:20.000Z,16,2,Critical,130,JUN-SRX-01,kernel,26543,Security: Suspicious activity detected from 10.10.1.151 scanning 10.10.1.93 port 443,juniper,security,reconnaissance,10.10.1.151,10.10.1.93,0,443,,,,,,0,,70,true,false,false,false,
6017b6c3e670bb0f,2025-08-21 05:56:52,2025-08-21T05:56:52.000Z,16,2,Critical,130,JUN-EX-01,kernel,4187,Security: Suspicious activity detected from 192.168.1.194 scanning 192.168.1.95 port 5900,juniper,security,reconnaissance,192.168.1.194,192.168.1.95,0,5900,,,,,,0,,80,true,false,false,false,
eeff000940d4a8c1,2025-08-21 12:26:18,2025-08-21T12:26:18.000Z,16,6,Info,134,PA-FW-DC-01,devsrvr,28381,Memory usage: 89% of total memory,paloalto,system,resource_monitoring,,,0,89,,,,,,0,,5,false,false,false,true,
350e4bb46eec051a,2025-08-21 15:40:38,2025-08-21T15:40:38.000Z,16,2,Critical,130,JUN-RTR-EDGE-01,kernel,2222,Security: Suspicious activity detected from 192.168.10.230 scanning 172.16.1.34 port 9200,cisco,security,reconnaissance,172.16.1.34,192.168.10.230,0,9200,,,,,,0,,70,true,false,false,false,
9ceba763274b0cea,2025-08-21 18:24:01,2025-08-21T18:24:01.000Z,16,4,Warning,132,JUN-QFX-01,rpd,30475,ping_probe_failed: Ping probe to 8.8.8.100 failed - RTT 512ms exceeds threshold 100ms,juniper,authentication,login_failure,8.8.8.100,,0,0,,,,,,0,,35,false,true,false,false,
8bb9106931063e47,2025-08-21 12:29:42,2025-08-21T12:29:42.000Z,16,2,Critical,130,JUN-SRX-01,kernel,30395,Security: Suspicious activity detected from 10.0.1.234 scanning 10.0.10.131 port 5432,juniper,security,reconnaissance,10.0.1.234,10.0.10.131,0,5432,,,,,,0,,70,true,false,false,false,
3a5aae3fe18b78e1,2025-08-21 09:19:16,2025-08-21T09:19:16.000Z,16,4,Warning,132,PA-FW-DMZ-02,devsrvr,11777,Interface ethernet1/4 link state changed to up,paloalto,network,interface_event,,,0,0,,,ethernet1/4,,,0,,20,false,false,true,false,
dff21cee6b50a571,2025-08-21 12:41:24,2025-08-21T12:41:24.000Z,16,4,Warning,132,PA-FW-DMZ-02,reportd,18375,Health monitor probe to 9.9.9.5 failed - response time 387ms exceeds threshold,paloalto,authentication,login_failure,9.9.9.5,,0,0,,,,,,0,,35,false,true,false,false,
7a27a7dcd6df712b,2025-08-21 11:41:07,2025-08-21T11:41:07.000Z,16,6,Info,134,JUN-SRX-01,sshd,28456,sshd[3384]: Accepted password for hacker from 1.1.1.108 port 22 ssh2,juniper,authentication,login_success,1.1.1.108,,0,22,,,,,,0,,30,false,true,false,false,
0659f96ca4fa5d57,2025-08-21 02:56:52,2025-08-21T02:56:52.000Z,16,2,Critical,130,PA-FW-DC-02,threat,13621,"THREAT,1,2023/08/16 Aug 21 06:15:22,PA-FW-DC-02,THREAT,203.0.113.237,192.168.10.212,203.0.113.237,192.168.10.212,22,8443,0x0,tcp,alert,""Backdoor.Linux""",paloalto,security,threat_detection,192.168.10.212,203.0.113.237,0,15,TCP,,,15:22,,0,,90,true,false,false,false,
4864dd7d016ce341,2025-08-21 01:08:06,2025-08-21T01:08:06.000Z,16,6,Info,134,PA-FW-INET-02,devsrvr,30469,Disk usage warning: /opt/pancfg at 99% capacity,paloalto,system,system_event,,,0,0,,,,,,0,,5,false,false,false,true,
3436a1c7fb6b93bd,2025-08-20 22:47:50,2025-08-20T22:47:50.000Z,16,4,Warning,132,JUN-MX-02,rpd,22897,ospf_neighbor_down: OSPF neighbor 9.9.9.11 (area 0.0.0.2) state changed from Full to Down on interface irb.10 due to HelloTimerExpired,juniper,network,ospf_event,0.0.0.2,9.9.9.11,0,0,OSPF,,irb.10,,,0,9.9.9.11,35,false,false,true,false,
56f0d48f57739aa8,2025-08-21 06:49:42,2025-08-21T06:49:42.000Z,16,2,Critical,130,JUN-EX-01,kernel,16562,Security: Suspicious activity detected from 203.0.113.76 scanning 172.16.10.123 port 443,juniper,security,reconnaissance,172.16.10.123,203.0.113.76,0,443,,,,,,0,,70,true,false,false,false,
9267f57c45735942,2025-08-21 03:43:13,2025-08-21T03:43:13.000Z,16,2,Critical,130,JUN-EX-01,kernel,9509,Security: Suspicious activity detected from 192.168.10.35 scanning 9.9.9.105 port 110,juniper,security,reconnaissance,192.168.10.35,9.9.9.105,0,110,,,,,,0,,70,true,false,false,false,
ba2f303070d13ecf,2025-08-21 09:10:39,2025-08-21T09:10:39.000Z,16,6,Info,134,PA-FW-DMZ-01,mgmtsrvr,8507,Successful admin authentication for user 'scanner' from 192.168.10.135,paloalto,authentication,login_success,192.168.10.135,,0,0,,scanner,for,,,0,,5,false,true,false,false,
e9722c5182246971,2025-08-21 07:57:26,2025-08-21T07:57:26.000Z,16,4,Warning,132,PA-FW-DC-01,reportd,23139,Health monitor probe to 4.4.4.70 failed - response time 243ms exceeds threshold,paloalto,authentication,login_failure,4.4.4.70,,0,0,,,,,,0,,35,false,true,false,false,
2913490f570ca37d,2025-08-20 20:34:01,2025-08-20T20:34:01.000Z,16,4,Warning,132,PA-FW-MGMT-01,reportd,24978,Health monitor probe to 172.16.1.31 failed - response time 211ms exceeds threshold,paloalto,authentication,login_failure,172.16.1.31,,0,0,,,,,,0,,20,false,true,false,false,
d9b4774d0c88f1ed,2025-08-21 19:44:22,2025-08-21T19:44:22.000Z,16,4,Warning,132,PA-FW-DC-01,reportd,15827,Health monitor probe to 198.51.100.216 failed - response time 136ms exceeds threshold,paloalto,authentication,login_failure,198.51.100.216,,0,0,,,,,,0,,35,false,true,false,false,
3d688f6b1a47b829,2025-08-21 14:11:06,2025-08-21T14:11:06.000Z,16,4,Warning,132,PA-FW-MGMT-01,mgmtsrvr,10465,Authentication failed for user 'john.doe' from 172.31.1.31,paloalto,authentication,login_failure,172.31.1.31,,0,0,,john.doe,failed,,,0,,35,false,true,false,false,
0f141dd7d166ba7d,2025-08-21 02:06:21,2025-08-21T02:06:21.000Z,16,1,Alert,129,PA-FW-01,threat,17976,"THREAT,1,2023/08/16 Aug 21 01:46:24,PA-FW-01,THREAT,192.168.100.29,203.0.113.135,192.168.100.29,203.0.113.135,11923,25,0x0,tcp,alert,""port scan detected""",paloalto,security,threat_detection,192.168.100.29,203.0.113.135,0,46,TCP,,,46:24,,0,,100,true,false,false,false,
e6f47fdf3b20049f,2025-08-20 22:55:35,2025-08-20T22:55:35.000Z,16,4,Warning,132,PA-FW-INET-02,reportd,6629,Health monitor probe to 172.16.1.246 failed - response time 321ms exceeds threshold,paloalto,authentication,login_failure,172.16.1.246,,0,0,,,,,,0,,20,false,true,false,false,
3138130f679df677,2025-08-21 11:52:55,2025-08-21T11:52:55.000Z,16,5,Notice,133,JUN-MX-02,rpd,12450,route_change: Route 172.16.10.0/24 nexthop 203.0.113.163 protocol OSPF added to inet.0,juniper,network,ospf_event,172.16.10.0,203.0.113.163,0,0,OSPF,,,,,0,,10,false,false,true,false,
22801f3653306613,2025-08-21 12:20:00,2025-08-21T12:20:00.000Z,16,1,Alert,129,PA-FW-DMZ-02,threat,5753,"THREAT,1,2023/08/16 Aug 21 11:00:13,PA-FW-DMZ-02,THREAT,192.168.100.180,10.0.1.142,192.168.100.180,10.0.1.142,18445,443,0x0,tcp,alert,""HTTP flood detected""",paloalto,security,threat_detection,10.0.1.142,192.168.100.180,0,0,TCP,,,00:13,,0,,100,true,false,false,false,
8359d00652967974,2025-08-21 06:29:20,2025-08-21T06:29:20.000Z,16,6,Info,134,JUN-RTR-CORE-02,chassisd,15824,CPU utilization: 73% (5-minute average),juniper,system,resource_monitoring,,,0,73,,,,,,0,,5,false,false,false,true,
350347fc5cca1d88,2025-08-21 02:08:02,2025-08-21T02:08:02.000Z,16,6,Info,134,JUN-RTR-CORE-01,chassisd,12798,Memory utilization: 86% of available memory,juniper,system,resource_monitoring,,,0,86,,,,,,0,,5,false,false,false,true,
5bbc5ff334b23cda,2025-08-21 02:27:08,2025-08-21T02:27:08.000Z,16,6,Info,134,JUN-SRX-02,chassisd,10590,Temperature alarm: Routing Engine temperature 61°C exceeds minor threshold,juniper,network,network_event,,,0,0,,,,,,0,,5,false,false,true,false,
4cae3422d9b33442,2025-08-21 07:57:22,2025-08-21T07:57:22.000Z,16,6,Info,134,JUN-SRX-02,sshd,13333,sshd[25752]: Accepted password for scanner from 172.16.10.8 port 22 ssh2,juniper,authentication,login_success,172.16.10.8,,0,22,,,,,,0,,15,false,true,false,false,
b31cd5be2b37971a,2025-08-21 10:38:55,2025-08-21T10:38:55.000Z,16,1,Alert,129,PA-FW-INET-01,threat,15939,"THREAT,1,2023/08/16 Aug 21 08:26:34,PA-FW-INET-01,THREAT,10.0.1.176,4.4.4.115,10.0.1.176,4.4.4.115,53739,1433,0x0,tcp,alert,""botnet C&C detected""",paloalto,security,threat_detection,10.0.1.176,4.4.4.115,0,26,TCP,,ET-,26:34,,0,,100,true,false,false,false,
920f9e30bbe5450a,2025-08-21 16:31:33,2025-08-21T16:31:33.000Z,16,6,Info,134,PA-FW-BRANCH-02,devsrvr,17117,Memory usage: 82% of total memory,paloalto,system,resource_monitoring,,,0,82,,,,,,0,,5,false,false,false,true,
01cfa4ea58a887a1,2025-08-21 04:12:00,2025-08-21T04:12:00.000Z,16,6,Info,134,JUN-EX-01,sshd,21315,sshd[12682]: Accepted password for jane.smith from 9.9.9.246 port 22 ssh2,juniper,authentication,login_success,9.9.9.246,,0,22,,,,,,0,,30,false,true,false,false,
942d81cd21689558,2025-08-21 01:37:53,2025-08-21T01:37:53.000Z,16,6,Info,134,PA-FW-MGMT-02,devsrvr,11576,High CPU usage detected: 87% (threshold: 80%),paloalto,system,resource_monitoring,,,0,87,,,,,,0,,5,false,false,false,true,
680c3c588c599ab2,2025-08-21 17:59:05,2025-08-21T17:59:05.000Z,16,6,Info,134,JUN-MX-02,chassisd,11173,Memory utilization: 99% of available memory,juniper,system,resource_monitoring,,,0,99,,,,,,0,,5,false,false,false,true,
0d7dbf4c3b829e1b,2025-08-20 21:38:02,2025-08-20T21:38:02.000Z,16,6,Info,134,JUN-EX-02,chassisd,14318,CPU utilization: 66% (5-minute average),juniper,system,resource_monitoring,,,0,66,,,,,,0,,5,false,false,false,true,
b3dd963e6039ac49,2025-08-21 05:23:58,2025-08-21T05:23:58.000Z,16,6,Info,134,JUN-QFX-01,chassisd,21608,CPU utilization: 86% (5-minute average),juniper,system,resource_monitoring,,,0,86,,,,,,0,,5,false,false,false,true,
9e27f4872bdba133,2025-08-21 16:13:35,2025-08-21T16:13:35.000Z,16,6,Info,134,PA-FW-01,sslmgr,13286,"GlobalProtect gateway user authentication failed. User: attacker, Source IP: 4.4.4.45",paloalto,authentication,login_failure,4.4.4.45,,0,4,,authentication,failed.,,,0,,20,false,true,false,false,
c11f305df0582492,2025-08-21 17:46:11,2025-08-21T17:46:11.000Z,16,4,Warning,132,JUN-MX-01,sshd,6255,sshd[18599]: Failed password for backup from 8.8.8.214 port 22 ssh2,juniper,authentication,login_failure,8.8.8.214,,0,22,,,,,,0,,45,false,true,false,false,
c60952ad42ef546a,2025-08-20 21:22:39,2025-08-20T21:22:39.000Z,16,6,Info,134,PA-FW-DC-02,devsrvr,17302,Memory usage: 76% of total memory,paloalto,system,resource_monitoring,,,0,76,,,,,,0,,5,false,false,false,true,
ca619f01169ab5c2,2025-08-21 20:12:55,2025-08-21T20:12:55.000Z,16,4,Warning,132,JUN-RTR-CORE-02,rpd,11921,ping_probe_failed: Ping probe to 1.1.1.93 failed - RTT 383ms exceeds threshold 100ms,cisco,authentication,login_failure,1.1.1.93,,0,0,,,,,,0,,35,false,true,false,false,
1611c14377696fc7,2025-08-21 15:10:45,2025-08-21T15:10:45.000Z,16,2,Critical,130,JUN-EX-02,kernel,29986,Security: Suspicious activity detected from 172.16.10.106 scanning 1.1.1.115 port 27017,juniper,security,reconnaissance,1.1.1.115,172.16.10.106,0,27017,,,,,,0,,85,true,false,false,false,
14ca707665e8dfbe,2025-08-21 04:02:46,2025-08-21T04:02:46.000Z,16,4,Warning,132,PA-FW-BRANCH-02,devsrvr,1983,Interface vlan.100 link state changed to up,paloalto,network,interface_event,,,0,0,,,vlan.100,,,0,,20,false,false,true,false,
72aa3c8201534f7f,2025-08-21 19:37:13,2025-08-21T19:37:13.000Z,16,6,Info,134,JUN-MX-02,chassisd,28223,Temperature alarm: Routing Engine temperature 71°C exceeds minor threshold,juniper,network,network_event,,,0,0,,,,,,0,,5,false,false,true,false,
8eeda1da94a57c5d,2025-08-21 19:57:37,2025-08-21T19:57:37.000Z,16,4,Warning,132,PA-FW-DMZ-01,devsrvr,24701,Interface tunnel.2 link state changed to up,paloalto,network,interface_event,,,0,0,,,tunnel.2,,,0,,20,false,false,true,false,
e531f312ee965b85,2025-08-21 04:25:16,2025-08-21T04:25:16.000Z,16,6,Info,134,PA-FW-MGMT-01,devsrvr,21534,Memory usage: 99% of total memory,paloalto,system,resource_monitoring,,,0,99,,,,,,0,,5,false,false,false,true,
64405d207e9043cb,2025-08-21 12:00:15,2025-08-21T12:00:15.000Z,16,2,Critical,130,JUN-QFX-02,kernel,11902,Security: Suspicious activity detected from 198.51.100.64 scanning 192.168.100.107 port 143,juniper,security,reconnaissance,192.168.100.107,198.51.100.64,0,143,,,,,,0,,70,true,false,false,false,
0b54ca554f0400a9,2025-08-21 03:41:42,2025-08-21T03:41:42.000Z,16,6,Info,134,JUN-MX-01,chassisd,22205,Temperature alarm: Routing Engine temperature 58°C exceeds minor threshold,juniper,network,network_event,,,0,0,,,,,,0,,5,false,false,true,false,
6e8950acbc1c4c9a,2025-08-21 13:07:48,2025-08-21T13:07:48.000Z,16,6,Info,134,JUN-SRX-02,chassisd,12736,Temperature alarm: Routing Engine temperature 50°C exceeds minor threshold,juniper,network,network_event,,,0,0,,,,,,0,,5,false,false,true,false,
065201b91644e57a,2025-08-21 07:35:39,2025-08-21T07:35:39.000Z,16,2,Critical,130,JUN-QFX-01,kernel,15839,Security: Suspicious activity detected from 4.4.4.210 scanning 198.51.100.103 port 443,juniper,security,reconnaissance,198.51.100.103,4.4.4.210,0,443,,,,,,0,,85,true,false,false,false,
b867dbfb12812e0e,2025-08-20 22:08:10,2025-08-20T22:08:10.000Z,16,2,Critical,130,JUN-QFX-01,kernel,13286,Security: Suspicious activity detected from 172.31.1.133 scanning 172.31.1.206 port 5601,juniper,security,reconnaissance,172.31.1.133,172.31.1.206,0,5601,,,,,,0,,85,true,false,false,false,
2bc0bdd7ab6df1a5,2025-08-21 12:41:11,2025-08-21T12:41:11.000Z,16,6,Info,134,JUN-RTR-EDGE-01,sshd,4259,sshd[27791]: Accepted password for malware from 192.168.1.23 port 22 ssh2,cisco,authentication,login_success,192.168.1.23,,0,22,,,,,,0,,15,false,true,false,false,
f188e9b8d8d5f704,2025-08-20 21:31:51,2025-08-20T21:31:51.000Z,16,4,Warning,132,JUN-QFX-02,rpd,21660,ospf_neighbor_up: OSPF neighbor 8.8.8.211 (area 0.0.0.0) state changed from Init to Full on interface st0.2,juniper,network,ospf_event,0.0.0.0,8.8.8.211,0,0,OSPF,,st0.2,,,0,8.8.8.211,35,false,false,true,false,
ebbc1f62fde377cf,2025-08-21 10:47:43,2025-08-21T10:47:43.000Z,16,2,Critical,130,JUN-RTR-CORE-02,kernel,17645,Security: Suspicious activity detected from 10.0.10.170 scanning 192.168.1.194 port 143,cisco,security,reconnaissance,10.0.10.170,192.168.1.194,0,143,,,,,,0,,70,true,false,false,false,
7a2b9a4c8ad186e1,2025-08-21 13:59:14,2025-08-21T13:59:14.000Z,16,4,Warning,132,JUN-RTR-EDGE-02,rpd,11252,ping_probe_failed: Ping probe to 172.16.10.2 failed - RTT 256ms exceeds threshold 100ms,cisco,authentication,login_failure,172.16.10.2,,0,0,,,,,,0,,20,false,true,false,false,
3d07e72f06a897e9,2025-08-21 16:56:14,2025-08-21T16:56:14.000Z,16,6,Info,134,PA-FW-DC-01,mgmtsrvr,7638,Successful admin authentication for user 'backup' from 1.1.1.110,paloalto,authentication,login_success,1.1.1.110,,0,0,,backup,for,,,0,,20,false,true,false,false,
75ba134778703eb9,2025-08-21 04:13:55,2025-08-21T04:13:55.000Z,16,4,Warning,132,PA-FW-BRANCH-02,mgmtsrvr,8208,Authentication failed for user 'john.doe' from 8.8.8.71,paloalto,authentication,login_failure,8.8.8.71,,0,0,,john.doe,failed,,,0,,35,false,true,false,false,
98d04b4a357d1795,2025-08-21 11:59:42,2025-08-21T11:59:42.000Z,16,6,Info,134,JUN-EX-01,chassisd,22723,Memory utilization: 82% of available memory,juniper,system,resource_monitoring,,,0,82,,,,,,0,,5,false,false,false,true,
2d4692ff8cfedad2,2025-08-21 03:59:46,2025-08-21T03:59:46.000Z,16,2,Critical,130,PA-FW-DMZ-02,threat,3045,"THREAT,1,2023/08/16 Aug 21 08:32:02,PA-FW-DMZ-02,THREAT,10.0.10.170,4.4.4.233,10.0.10.170,4.4.4.233,3389,8443,0x0,tcp,alert,""Backdoor.Linux""",paloalto,security,threat_detection,10.0.10.170,4.4.4.233,0,32,TCP,,,32:02,,0,,90,true,false,false,false,
3e648834e97668a3,2025-08-21 11:49:28,2025-08-21T11:49:28.000Z,16,2,Critical,130,PA-FW-MGMT-01,threat,7897,"THREAT,1,2023/08/16 Aug 21 02:25:43,PA-FW-MGMT-01,THREAT,192.168.100.236,172.31.1.42,192.168.100.236,172.31.1.42,27017,5900,0x0,tcp,alert,""Trojan.Win32""",paloalto,security,threat_detection,172.31.1.42,192.168.100.236,0,25,TCP,,,25:43,,0,,100,true,false,false,false,
ab7367e8cb551193,2025-08-20 23:34:15,2025-08-20T23:34:15.000Z,16,4,Warning,132,JUN-EX-02,rpd,8227,ospf_neighbor_down: OSPF neighbor 192.168.100.216 (area 0.0.0.2) state changed from Full to Down on interface st0.1 due to HelloTimerExpired,juniper,network,ospf_event,0.0.0.2,192.168.100.216,0,0,OSPF,,st0.1,,,0,192.168.100.216,35,false,false,true,false,
cdc4d20f92e735bf,2025-08-20 21:15:49,2025-08-20T21:15:49.000Z,16,4,Warning,132,JUN-RTR-CORE-02,rpd,28614,ping_probe_failed: Ping probe to 9.9.9.200 failed - RTT 481ms exceeds threshold 100ms,juniper,authentication,login_failure,9.9.9.200,,0,0,,,,,,0,,35,false,true,false,false,
50e73fa40148fbb8,2025-08-21 08:55:23,2025-08-21T08:55:23.000Z,16,4,Warning,132,JUN-RTR-EDGE-01,sshd,9476,sshd[24138]: Failed password for john.doe from 10.0.1.75 port 22 ssh2,cisco,authentication,login_failure,10.0.1.75,,0,22,,,,,,0,,30,false,true,false,false,
3ea09b813238760f,2025-08-20 22:05:52,2025-08-20T22:05:52.000Z,16,4,Warning,132,JUN-RTR-EDGE-01,sshd,20491,sshd[24263]: Failed password for john.doe from 192.168.100.161 port 22 ssh2,juniper,authentication,login_failure,192.168.100.161,,0,22,,,,,,0,,30,false,true,false,false,
20716c9f1389eceb,2025-08-21 10:17:22,2025-08-21T10:17:22.000Z,16,4,Warning,132,PA-FW-02,reportd,30246,Health monitor probe to 10.0.1.243 failed - response time 120ms exceeds threshold,paloalto,authentication,login_failure,10.0.1.243,,0,0,,,,,,0,,20,false,true,false,false,
929485b8723ecfd7,2025-08-21 05:17:33,2025-08-21T05:17:33.000Z,16,4,Warning,132,PA-FW-DC-01,devsrvr,11661,Interface ethernet1/6 link state changed to down,paloalto,network,interface_event,,,0,0,,,ethernet1/6,,,0,,20,false,false,true,false,
9c39f3b80277b103,2025-08-21 17:13:13,2025-08-21T17:13:13.000Z,16,6,Info,134,PA-FW-MGMT-02,devsrvr,17141,Disk usage warning: /opt/pancfg at 92% capacity,paloalto,system,system_event,,,0,0,,,,,,0,,5,false,false,false,true,
2619bf5c24276e3d,2025-08-21 13:34:29,2025-08-21T13:34:29.000Z,16,2,Critical,130,JUN-MX-02,kernel,3849,Security: Suspicious activity detected from 203.0.113.232 scanning 1.1.1.142 port 3306,juniper,security,reconnaissance,1.1.1.142,203.0.113.232,0,3306,,,,,,0,,85,true,false,false,false,
a92e721b049f9334,2025-08-21 10:43:57,2025-08-21T10:43:57.000Z,16,6,Info,134,JUN-QFX-01,chassisd,7074,CPU utilization: 65% (5-minute average),juniper,system,resource_monitoring,,,0,65,,,,,,0,,5,false,false,false,true,
710dda7e027927a2,2025-08-21 09:15:29,2025-08-21T09:15:29.000Z,16,6,Info,134,JUN-SRX-02,chassisd,19823,Temperature alarm: Routing Engine temperature 70°C exceeds minor threshold,juniper,network,network_event,,,0,0,,,,,,0,,5,false,false,true,false,
13f76865b01cd537,2025-08-21 17:33:10,2025-08-21T17:33:10.000Z,16,4,Warning,132,JUN-EX-02,rpd,25626,ping_probe_failed: Ping probe to 172.16.10.43 failed - RTT 470ms exceeds threshold 100ms,juniper,authentication,login_failure,172.16.10.43,,0,0,,,,,,0,,20,false,true,false,false,
6d1709286c39b2b1,2025-08-21 00:37:43,2025-08-21T00:37:43.000Z,16,6,Info,134,PA-FW-MGMT-02,mgmtsrvr,10387,Successful admin authentication for user 'attacker' from 203.0.113.4,paloalto,authentication,login_success,203.0.113.4,,0,0,,attacker,for,,,0,,20,false,true,false,false,
e6bb12a38e784ad3,2025-08-20 21:42:29,2025-08-20T21:42:29.000Z,16,3,Error,131,JUN-SRX-01,kernel,24813,irb.20: link is Up,juniper,network,interface_event,,,0,0,,,,,,0,,30,false,false,true,false,
31d5a4273a3a5b22,2025-08-20 23:43:41,2025-08-20T23:43:41.000Z,16,6,Info,134,PA-FW-INET-01,mgmtsrvr,6458,Successful admin authentication for user 'john.doe' from 203.0.113.192,paloalto,authentication,login_success,203.0.113.192,,0,0,,john.doe,for,,,0,,20,false,true,false,false,
c679165553891720,2025-08-20 22:47:53,2025-08-20T22:47:53.000Z,16,5,Notice,133,JUN-RTR-EDGE-01,rpd,12430,route_change: Route 4.4.4.0/24 nexthop 192.168.1.86 protocol OSPF added to inet.0,cisco,network,ospf_event,192.168.1.86,4.4.4.0,0,0,OSPF,,,,,0,,10,false,false,true,false,
fa9e29f38444ab07,2025-08-20 21:48:23,2025-08-20T21:48:23.000Z,16,6,Info,134,PA-FW-DMZ-02,sslmgr,7730,"GlobalProtect gateway user authentication succeeded. User: jane.smith, Source IP: 172.16.10.102",paloalto,authentication,authentication_event,172.16.10.102,,0,172,,authentication,succeeded.,,,0,,5,false,true,false,false,
2ffe4aa54b905f26,2025-08-21 07:43:24,2025-08-21T07:43:24.000Z,16,2,Critical,130,JUN-MX-02,kernel,27308,Security: Suspicious activity detected from 192.168.1.151 scanning 10.0.10.59 port 3306,juniper,security,reconnaissance,10.0.10.59,192.168.1.151,0,3306,,,,,,0,,70,true,false,false,false,
681b38fbb6019494,2025-08-20 23:23:36,2025-08-20T23:23:36.000Z,16,4,Warning,132,PA-FW-DC-01,reportd,16946,Health monitor probe to 4.4.4.6 failed - response time 380ms exceeds threshold,paloalto,authentication,login_failure,4.4.4.6,,0,0,,,,,,0,,35,false,true,false,false,
742376b977dddb8c,2025-08-21 18:20:30,2025-08-21T18:20:30.000Z,16,1,Alert,129,PA-FW-DMZ-02,threat,7630,"THREAT,1,2023/08/16 Aug 21 18:07:37,PA-FW-DMZ-02,THREAT,4.4.4.191,10.0.1.180,4.4.4.191,10.0.1.180,45863,80,0x0,tcp,alert,""ICMP flood detected""",paloalto,security,threat_detection,10.0.1.180,4.4.4.191,0,7,TCP,,,07:37,,0,,100,true,false,false,false,
2915f663b0de40a1,2025-08-21 10:15:41,2025-08-21T10:15:41.000Z,16,6,Info,134,PA-FW-DMZ-01,mgmtsrvr,12346,Successful admin authentication for user 'sarah.jones' from 198.51.100.128,paloalto,authentication,login_success,198.51.100.128,,0,0,,sarah.jones,for,,,0,,20,false,true,false,false,
5da607158ec5cc9b,2025-08-21 05:24:08,2025-08-21T05:24:08.000Z,16,6,Info,134,PA-FW-BRANCH-02,devsrvr,21260,Memory usage: 87% of total memory,paloalto,system,resource_monitoring,,,0,87,,,,,,0,,5,false,false,false,true,
50e17b2abfc64c15,2025-08-21 11:12:00,2025-08-21T11:12:00.000Z,16,6,Info,134,PA-FW-DC-02,devsrvr,20922,High CPU usage detected: 70% (threshold: 80%),paloalto,system,resource_monitoring,,,0,70,,,,,,0,,5,false,false,false,true,
abf4cac3265b6aa2,2025-08-21 14:31:06,2025-08-21T14:31:06.000Z,16,6,Info,134,JUN-RTR-CORE-02,chassisd,25909,Temperature alarm: Routing Engine temperature 66°C exceeds minor threshold,cisco,network,network_event,,,0,0,,,,,,0,,5,false,false,true,false,
eadd8587913568bc,2025-08-21 18:47:15,2025-08-21T18:47:15.000Z,16,6,Info,134,PA-FW-02,devsrvr,22970,Memory usage: 98% of total memory,paloalto,system,resource_monitoring,,,0,98,,,,,,0,,5,false,false,false,true,
5ddfcb000ce911f9,2025-08-21 07:18:10,2025-08-21T07:18:10.000Z,16,4,Warning,132,JUN-RTR-EDGE-02,rpd,20883,ping_probe_failed: Ping probe to 1.1.1.174 failed - RTT 351ms exceeds threshold 100ms,cisco,authentication,login_failure,1.1.1.174,,0,0,,,,,,0,,35,false,true,false,false,
18aa5721bb5a04b0,2025-08-20 21:23:56,2025-08-20T21:23:56.000Z,16,4,Warning,132,PA-FW-INET-01,devsrvr,24889,Interface tunnel.2 link state changed to up,paloalto,network,interface_event,,,0,0,,,tunnel.2,,,0,,20,false,false,true,false,
