id,timestamp,normalized_time,facility,severity,severity_name,priority,hostname,program,pid,message,device_type,event_category,event_subcategory,source_ip,destination_ip,source_port,destination_port,protocol,username,interface,threat_name,bgp_peer,as_number,ospf_area,risk_score,is_security,is_authentication,is_network_event,is_system_event,data_quality_issues
fe2d6b6761aa71b8,2025-08-21 17:46:35,2025-08-21T17:46:35.000Z,16,6,Info,134,ACCESS-SW-02,SYS,30474,SYS-6-MEM_USAGE: Memory utilization: 79% used,cisco,system,resource_monitoring,,,0,79,,,,,,0,,5,false,false,false,true,
4e0886c613cbd7ce,2025-08-21 18:13:47,2025-08-21T18:13:47.000Z,16,6,Info,134,DIST-SW-02,SSH2,22401,"SSH2_SESSION: SSH2 Session request from 4.4.4.5 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'hacker'",cisco,authentication,authentication_event,4.4.4.5,,0,0,,hacker,request,,,0,,20,false,true,false,false,
3d013f8ca344cd98,2025-08-20 21:32:01,2025-08-20T21:32:01.000Z,16,6,Info,134,CORE-RTR-01,SSH2,10153,"SSH2_SESSION: SSH2 Session request from 172.16.1.68 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'botnet'",cisco,authentication,authentication_event,172.16.1.68,,0,0,,botnet,request,,,0,,5,false,true,false,false,
a50df331cde649d1,2025-08-21 05:45:01,2025-08-21T05:45:01.000Z,16,4,Warning,132,ACCESS-SW-02,OSPF,28881,"OSPF-5-ADJCHG: Process 1, Nbr 172.16.1.195 on GigabitEthernet0/0/0 from LOADING to FULL, Loading Done",cisco,network,ospf_event,172.16.1.195,,0,0,OSPF,,GigabitEthernet0/0/0,,,0,,20,false,false,true,false,
5ed414e36d271672,2025-08-21 07:07:57,2025-08-21T07:07:57.000Z,16,4,Warning,132,DIST-SW-02,SSH2,1392,"SSH2_SESSION: SSH2 Session request from 1.1.1.153 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'jane.smith'",cisco,authentication,login_failure,1.1.1.153,,0,0,,jane.smith,request,,,0,,35,false,true,false,false,
5a185e1645651a8f,2025-08-21 19:20:36,2025-08-21T19:20:36.000Z,16,2,Critical,130,WAN-RTR-01,SEC_LOGIN,9238,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 192.168.1.15, 8 failed attempts",cisco,authentication,login_failure,192.168.1.15,,0,0,,from,,,,0,,40,false,true,false,false,
6dbf54520a03d3b6,2025-08-21 02:59:48,2025-08-21T02:59:48.000Z,16,3,Error,131,WAN-RTR-02,LINEPROTO,1891,"LINEPROTO-5-UPDOWN: Line protocol on Interface Vlan1, changed state to down",cisco,network,interface_event,,,0,0,,,Vlan1,,,0,,30,false,false,true,false,
6b02c7324f3c93c1,2025-08-21 19:27:32,2025-08-21T19:27:32.000Z,16,6,Info,134,EDGE-RTR-02,SSH2,30539,"SSH2_SESSION: SSH2 Session request from 192.168.1.90 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'admin'",cisco,authentication,authentication_event,192.168.1.90,,0,0,,admin,request,,,0,,5,false,true,false,false,
b0edb3faa60a4039,2025-08-21 04:10:20,2025-08-21T04:10:20.000Z,16,4,Warning,132,MPLS-PE-02,IPSLA,17312,IPSLA-6-PROBE_LATENCY: RTT probe to 1.1.1.105 exceeded threshold: 236ms (threshold: 100ms),cisco,security,reconnaissance,1.1.1.105,,0,236,,,,,,0,,65,true,false,false,false,
fb9ccda972da65e0,2025-08-21 18:29:37,2025-08-21T18:29:37.000Z,16,6,Info,134,WAN-RTR-01,SYS,28638,SYS-6-MEM_USAGE: Memory utilization: 87% used,cisco,system,resource_monitoring,,,0,87,,,,,,0,,5,false,false,false,true,
7f14fc362bf4de42,2025-08-20 23:39:09,2025-08-20T23:39:09.000Z,16,6,Info,134,DIST-SW-02,SSH2,21677,"SSH2_SESSION: SSH2 Session request from 192.168.10.32 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'sarah.jones'",cisco,authentication,authentication_event,192.168.10.32,,0,0,,sarah.jones,request,,,0,,5,false,true,false,false,
dcf46c5f19023425,2025-08-21 18:56:03,2025-08-21T18:56:03.000Z,16,1,Alert,129,WAN-RTR-01,FIREWALL,17967,FIREWALL-1-ATTACK_DETECTED: UDP flood detected from 8.8.8.237 to 9.9.9.148:6379,cisco,security,threat_detection,8.8.8.237,9.9.9.148,0,6379,UDP,,,,,0,,95,true,false,false,false,
c7b3784f9db280f0,2025-08-21 08:51:58,2025-08-21T08:51:58.000Z,16,6,Info,134,EDGE-RTR-01,SYS,8163,SYS-6-MEM_USAGE: Memory utilization: 92% used,cisco,system,resource_monitoring,,,0,92,,,,,,0,,5,false,false,false,true,
b1fada7be23544d4,2025-08-21 08:13:44,2025-08-21T08:13:44.000Z,16,3,Error,131,WAN-RTR-02,BGP,2173,BGP-3-NOTIFICATION_SENT: sent to neighbor 208.67.222.222 (AS1299) 4/0 (hold time expired) 0 bytes,cisco,network,bgp_event,208.67.222.222,,0,0,BGP,,,,208.67.222.222,1299,,45,false,false,true,false,
5154c65b724d8f99,2025-08-21 02:16:39,2025-08-21T02:16:39.000Z,16,6,Info,134,MPLS-PE-02,SYS,20227,SYS-6-MEM_USAGE: Memory utilization: 91% used,cisco,system,resource_monitoring,,,0,91,,,,,,0,,5,false,false,false,true,
3150d18ff0ce1387,2025-08-21 07:02:22,2025-08-21T07:02:22.000Z,16,6,Info,134,MPLS-PE-01,SYS,26034,SYS-6-MEM_USAGE: Memory utilization: 83% used,cisco,system,resource_monitoring,,,0,83,,,,,,0,,5,false,false,false,true,
acad05b676896b2a,2025-08-21 15:51:12,2025-08-21T15:51:12.000Z,16,2,Critical,130,EDGE-RTR-02,SEC_LOGIN,2902,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 192.168.100.123, 10 failed attempts",cisco,authentication,login_failure,192.168.100.123,,0,0,,from,,,,0,,40,false,true,false,false,
487cee01e6307e37,2025-08-21 18:09:17,2025-08-21T18:09:17.000Z,16,6,Info,134,EDGE-RTR-02,SYS,2266,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 72%; one minute: 67%; five minutes: 62%,cisco,system,resource_monitoring,,,0,72,,,for,,,0,,5,false,false,false,true,
7d83c4ee3126ffe2,2025-08-20 21:39:26,2025-08-20T21:39:26.000Z,16,3,Error,131,EDGE-RTR-02,LINEPROTO,19957,"LINEPROTO-5-UPDOWN: Line protocol on Interface Loopback1, changed state to down",cisco,network,interface_event,,,0,0,,,Loopback1,,,0,,30,false,false,true,false,
4b82575db4db4f14,2025-08-21 00:22:45,2025-08-21T00:22:45.000Z,16,6,Info,134,DIST-SW-02,SSH2,19833,"SSH2_SESSION: SSH2 Session request from 203.0.113.164 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'hacker'",cisco,authentication,authentication_event,203.0.113.164,,0,0,,hacker,request,,,0,,20,false,true,false,false,
23b412362ca04129,2025-08-20 22:16:32,2025-08-20T22:16:32.000Z,16,2,Critical,130,WAN-RTR-02,SEC_LOGIN,22280,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 203.0.113.252, 12 failed attempts",cisco,authentication,login_failure,203.0.113.252,,0,0,,from,,,,0,,55,false,true,false,false,
c244d36a933ed2bd,2025-08-21 01:54:15,2025-08-21T01:54:15.000Z,16,6,Info,134,ACCESS-SW-01,SYS,12403,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 76%; one minute: 71%; five minutes: 66%,cisco,system,resource_monitoring,,,0,76,,,for,,,0,,5,false,false,false,true,
76a5cc8c60c1c62b,2025-08-21 04:17:54,2025-08-21T04:17:54.000Z,16,2,Critical,130,MPLS-PE-01,SEC_LOGIN,5354,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 192.168.10.76, 11 failed attempts",cisco,authentication,login_failure,192.168.10.76,,0,0,,from,,,,0,,40,false,true,false,false,
a6f252d0663ec71d,2025-08-21 14:49:27,2025-08-21T14:49:27.000Z,16,5,Notice,133,ACCESS-SW-01,ROUTING,5667,ROUTING-5-ROUTE_CHANGE: Route 192.168.1.0/24 via 172.31.1.185 added to routing table,cisco,network,routing_event,172.31.1.185,192.168.1.0,0,0,,,,,,0,,25,false,false,true,false,
c287630d689d45fb,2025-08-20 20:29:04,2025-08-20T20:29:04.000Z,16,6,Info,134,ACCESS-SW-01,SSH2,2474,"SSH2_SESSION: SSH2 Session request from 10.0.10.110 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'operator'",cisco,authentication,authentication_event,10.0.10.110,,0,0,,operator,request,,,0,,5,false,true,false,false,
d01eaf7064af9975,2025-08-20 20:17:31,2025-08-20T20:17:31.000Z,16,2,Critical,130,MPLS-PE-02,SEC_LOGIN,15358,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 10.0.1.77, 6 failed attempts",cisco,authentication,login_failure,10.0.1.77,,0,0,,from,,,,0,,40,false,true,false,false,
ae4ed1c7b0997dc1,2025-08-20 23:57:14,2025-08-20T23:57:14.000Z,16,2,Critical,130,WAN-RTR-01,SEC_LOGIN,20709,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 10.0.1.253, 11 failed attempts",cisco,authentication,login_failure,10.0.1.253,,0,0,,from,,,,0,,40,false,true,false,false,
492794d7d52ef63f,2025-08-21 02:09:08,2025-08-21T02:09:08.000Z,16,6,Info,134,DIST-SW-02,SYS,9133,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 91%; one minute: 86%; five minutes: 81%,cisco,system,resource_monitoring,,,0,91,,,for,,,0,,5,false,false,false,true,
e3e87166d856d39d,2025-08-20 22:42:20,2025-08-20T22:42:20.000Z,16,6,Info,134,CORE-RTR-02,SYS,4089,SYS-6-MEM_USAGE: Memory utilization: 94% used,cisco,system,resource_monitoring,,,0,94,,,,,,0,,5,false,false,false,true,
595217d319ae2594,2025-08-21 04:10:33,2025-08-21T04:10:33.000Z,16,5,Notice,133,MPLS-PE-02,ROUTING,16005,ROUTING-5-ROUTE_CHANGE: Route 198.51.100.0/24 via 198.51.100.252 added to routing table,cisco,network,routing_event,198.51.100.0,198.51.100.252,0,0,,,,,,0,,25,false,false,true,false,
f92b893c5355cd2a,2025-08-21 07:10:37,2025-08-21T07:10:37.000Z,16,6,Info,134,CORE-RTR-01,SYS,16147,SYS-6-MEM_USAGE: Memory utilization: 97% used,cisco,system,resource_monitoring,,,0,97,,,,,,0,,5,false,false,false,true,
8464647cce8a580f,2025-08-21 18:15:49,2025-08-21T18:15:49.000Z,16,4,Warning,132,EDGE-RTR-02,IPSLA,7437,IPSLA-6-PROBE_LATENCY: RTT probe to 10.0.1.168 exceeded threshold: 424ms (threshold: 100ms),cisco,security,reconnaissance,10.0.1.168,,0,424,,,,,,0,,50,true,false,false,false,
c20afbfced78f1fa,2025-08-21 14:04:56,2025-08-21T14:04:56.000Z,16,6,Info,134,ACCESS-SW-02,SSH2,9902,"SSH2_SESSION: SSH2 Session request from 172.16.1.189 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'attacker'",cisco,authentication,authentication_event,172.16.1.189,,0,0,,attacker,request,,,0,,5,false,true,false,false,
91b01dd7c555e096,2025-08-21 14:14:33,2025-08-21T14:14:33.000Z,16,6,Info,134,ACCESS-SW-01,SYS,1751,SYS-6-MEM_USAGE: Memory utilization: 94% used,cisco,system,resource_monitoring,,,0,94,,,,,,0,,5,false,false,false,true,
f6ab669dda975388,2025-08-21 11:25:47,2025-08-21T11:25:47.000Z,16,2,Critical,130,ACCESS-SW-02,SEC_LOGIN,23882,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 1.1.1.236, 11 failed attempts",cisco,authentication,login_failure,1.1.1.236,,0,0,,from,,,,0,,55,false,true,false,false,
4a9fb0f38fee412e,2025-08-21 14:06:22,2025-08-21T14:06:22.000Z,16,4,Warning,132,DIST-SW-01,SSH2,19506,"SSH2_SESSION: SSH2 Session request from 172.16.10.239 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'operator'",cisco,authentication,login_failure,172.16.10.239,,0,0,,operator,request,,,0,,20,false,true,false,false,
c298cfb682bb140d,2025-08-21 14:50:37,2025-08-21T14:50:37.000Z,16,6,Info,134,CORE-RTR-01,SSH2,17990,"SSH2_SESSION: SSH2 Session request from 192.168.100.129 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'admin'",cisco,authentication,authentication_event,192.168.100.129,,0,0,,admin,request,,,0,,5,false,true,false,false,
15a7c7515e1a798e,2025-08-21 15:54:39,2025-08-21T15:54:39.000Z,16,6,Info,134,MPLS-PE-01,SYS,18003,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 82%; one minute: 77%; five minutes: 72%,cisco,system,resource_monitoring,,,0,82,,,for,,,0,,5,false,false,false,true,
bcb8d738e719df77,2025-08-21 08:35:09,2025-08-21T08:35:09.000Z,16,4,Warning,132,ACCESS-SW-01,IPSLA,27951,IPSLA-6-PROBE_LATENCY: RTT probe to 172.16.1.165 exceeded threshold: 118ms (threshold: 100ms),cisco,security,reconnaissance,172.16.1.165,,0,118,,,,,,0,,50,true,false,false,false,
1fbbb34b7ad6eb5e,2025-08-21 12:57:10,2025-08-21T12:57:10.000Z,16,6,Info,134,DIST-SW-02,SSH2,24138,"SSH2_SESSION: SSH2 Session request from 203.0.113.209 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'monitor'",cisco,authentication,authentication_event,203.0.113.209,,0,0,,monitor,request,,,0,,20,false,true,false,false,
97489d4d48adb307,2025-08-21 05:51:18,2025-08-21T05:51:18.000Z,16,1,Alert,129,CORE-RTR-01,FIREWALL,1605,FIREWALL-1-ATTACK_DETECTED: DNS amplification detected from 172.31.1.81 to 4.4.4.121:993,cisco,security,threat_detection,172.31.1.81,4.4.4.121,0,993,,,detected,,,0,,95,true,false,false,false,
797b698cc7a8b7fb,2025-08-21 13:24:00,2025-08-21T13:24:00.000Z,16,1,Alert,129,MPLS-PE-02,FIREWALL,28755,FIREWALL-1-ATTACK_DETECTED: UDP flood detected from 8.8.8.193 to 203.0.113.108:110,cisco,security,threat_detection,203.0.113.108,8.8.8.193,0,110,UDP,,,,,0,,95,true,false,false,false,
2174c673abd23e6a,2025-08-21 01:07:55,2025-08-21T01:07:55.000Z,16,4,Warning,132,WAN-RTR-02,IPSLA,15361,IPSLA-6-PROBE_LATENCY: RTT probe to 192.168.1.142 exceeded threshold: 557ms (threshold: 100ms),cisco,security,reconnaissance,192.168.1.142,,0,557,,,,,,0,,50,true,false,false,false,
b56965a78ce5f466,2025-08-20 22:49:19,2025-08-20T22:49:19.000Z,16,6,Info,134,ACCESS-SW-01,SSH2,29642,"SSH2_SESSION: SSH2 Session request from 192.168.10.208 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'attacker'",cisco,authentication,authentication_event,192.168.10.208,,0,0,,attacker,request,,,0,,5,false,true,false,false,
88c6d0a49c7d3657,2025-08-21 19:11:48,2025-08-21T19:11:48.000Z,16,2,Critical,130,MPLS-PE-01,SEC_LOGIN,14607,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 8.8.8.12, 11 failed attempts",cisco,authentication,login_failure,8.8.8.12,,0,0,,from,,,,0,,55,false,true,false,false,
2f88ffc6909ffda1,2025-08-21 04:55:21,2025-08-21T04:55:21.000Z,16,4,Warning,132,DIST-SW-01,SSH2,28290,"SSH2_SESSION: SSH2 Session request from 10.0.1.29 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'john.doe'",cisco,authentication,login_failure,10.0.1.29,,0,0,,john.doe,request,,,0,,20,false,true,false,false,
696eb7a85892c380,2025-08-21 16:11:54,2025-08-21T16:11:54.000Z,16,4,Warning,132,CORE-RTR-02,SSH2,6965,"SSH2_SESSION: SSH2 Session request from 192.168.10.67 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'backup'",cisco,authentication,login_failure,192.168.10.67,,0,0,,backup,request,,,0,,20,false,true,false,false,
afef0b0734eaee04,2025-08-21 11:07:50,2025-08-21T11:07:50.000Z,16,6,Info,134,EDGE-RTR-01,SSH2,22659,"SSH2_SESSION: SSH2 Session request from 198.51.100.111 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'netadmin'",cisco,authentication,authentication_event,198.51.100.111,,0,0,,netadmin,request,,,0,,20,false,true,false,false,
5f68e6ffffd0b296,2025-08-20 23:28:46,2025-08-20T23:28:46.000Z,16,6,Info,134,EDGE-RTR-02,SYS,19193,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 67%; one minute: 62%; five minutes: 57%,cisco,system,resource_monitoring,,,0,67,,,for,,,0,,5,false,false,false,true,
f90256caba9f097f,2025-08-21 09:07:29,2025-08-21T09:07:29.000Z,16,4,Warning,132,WAN-RTR-02,SSH2,7785,"SSH2_SESSION: SSH2 Session request from 8.8.8.145 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'admin'",cisco,authentication,login_failure,8.8.8.145,,0,0,,admin,request,,,0,,35,false,true,false,false,
3b398ad81199573d,2025-08-21 08:46:26,2025-08-21T08:46:26.000Z,16,1,Alert,129,MPLS-PE-01,FIREWALL,22988,FIREWALL-1-ATTACK_DETECTED: vulnerability scan detected from 10.0.10.199 to 4.4.4.201:25,cisco,security,threat_detection,10.0.10.199,4.4.4.201,0,25,,,,,,0,,80,true,false,false,false,
68792a5cc6f45eee,2025-08-21 09:54:17,2025-08-21T09:54:17.000Z,16,4,Warning,132,MPLS-PE-02,SSH2,5614,"SSH2_SESSION: SSH2 Session request from 1.1.1.217 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'hacker'",cisco,authentication,login_failure,1.1.1.217,,0,0,,hacker,request,,,0,,35,false,true,false,false,
710a3c049b83baff,2025-08-21 02:10:43,2025-08-21T02:10:43.000Z,16,6,Info,134,MPLS-PE-02,SYS,14370,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 78%; one minute: 73%; five minutes: 68%,cisco,system,resource_monitoring,,,0,78,,,for,,,0,,5,false,false,false,true,
29e4734cf929b53f,2025-08-21 18:33:14,2025-08-21T18:33:14.000Z,16,2,Critical,130,CORE-RTR-02,SEC_LOGIN,7463,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 10.10.1.195, 7 failed attempts",cisco,authentication,login_failure,10.10.1.195,,0,0,,from,,,,0,,40,false,true,false,false,
de80bd9185871c9a,2025-08-21 03:47:20,2025-08-21T03:47:20.000Z,16,1,Alert,129,ACCESS-SW-02,FIREWALL,6400,FIREWALL-1-ATTACK_DETECTED: botnet C&C detected from 192.168.100.9 to 172.16.1.82:8443,cisco,security,threat_detection,172.16.1.82,192.168.100.9,0,8443,,,,,,0,,80,true,false,false,false,
d6c8a9a83cabe2f5,2025-08-21 17:28:15,2025-08-21T17:28:15.000Z,16,6,Info,134,MPLS-PE-02,SYS,21814,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 80%; one minute: 75%; five minutes: 70%,cisco,system,resource_monitoring,,,0,80,,,for,,,0,,5,false,false,false,true,
beb759caf1c7d59b,2025-08-21 06:35:19,2025-08-21T06:35:19.000Z,16,4,Warning,132,ACCESS-SW-02,IPSLA,25070,IPSLA-6-PROBE_LATENCY: RTT probe to 198.51.100.174 exceeded threshold: 261ms (threshold: 100ms),cisco,security,reconnaissance,198.51.100.174,,0,261,,,,,,0,,65,true,false,false,false,
db3c343cf8e03483,2025-08-21 18:05:28,2025-08-21T18:05:28.000Z,16,2,Critical,130,MPLS-PE-02,SEC_LOGIN,8000,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 192.168.10.120, 13 failed attempts",cisco,authentication,login_failure,192.168.10.120,,0,0,,from,,,,0,,40,false,true,false,false,
0903777bf9f71901,2025-08-20 21:12:54,2025-08-20T21:12:54.000Z,16,2,Critical,130,CORE-RTR-01,SEC_LOGIN,17403,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 172.16.1.171, 5 failed attempts",cisco,authentication,login_failure,172.16.1.171,,0,0,,from,,,,0,,40,false,true,false,false,
ea4028c76e9d15bc,2025-08-21 03:00:19,2025-08-21T03:00:19.000Z,16,5,Notice,133,ACCESS-SW-01,ROUTING,14856,ROUTING-5-ROUTE_CHANGE: Route 9.9.9.0/24 via 198.51.100.19 added to routing table,cisco,network,routing_event,198.51.100.19,9.9.9.0,0,0,,,,,,0,,25,false,false,true,false,
675736dfe8573012,2025-08-21 09:24:33,2025-08-21T09:24:33.000Z,16,2,Critical,130,CORE-RTR-01,SEC_LOGIN,11626,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 10.10.1.254, 11 failed attempts",cisco,authentication,login_failure,10.10.1.254,,0,0,,from,,,,0,,40,false,true,false,false,
2ae39e46986d333b,2025-08-21 09:54:17,2025-08-21T09:54:17.000Z,16,6,Info,134,EDGE-RTR-01,SYS,25465,SYS-6-MEM_USAGE: Memory utilization: 91% used,cisco,system,resource_monitoring,,,0,91,,,,,,0,,5,false,false,false,true,
4e0f0b14e7e89c81,2025-08-20 21:34:44,2025-08-20T21:34:44.000Z,16,4,Warning,132,ACCESS-SW-01,IPSLA,28959,IPSLA-6-PROBE_LATENCY: RTT probe to 172.16.1.135 exceeded threshold: 588ms (threshold: 100ms),cisco,security,reconnaissance,172.16.1.135,,0,588,,,,,,0,,50,true,false,false,false,
51b7e4f26330bc8d,2025-08-21 02:57:09,2025-08-21T02:57:09.000Z,16,6,Info,134,CORE-RTR-02,SYS,20421,SYS-6-MEM_USAGE: Memory utilization: 76% used,cisco,system,resource_monitoring,,,0,76,,,,,,0,,5,false,false,false,true,
b3548002d4db47ba,2025-08-21 15:44:13,2025-08-21T15:44:13.000Z,16,1,Alert,129,CORE-RTR-01,FIREWALL,12560,FIREWALL-1-ATTACK_DETECTED: malware communication detected from 172.16.10.224 to 198.51.100.241:5900,cisco,security,threat_detection,172.16.10.224,198.51.100.241,0,5900,,,detected,5900,,0,,100,true,false,false,false,
2a566b14f6997e6f,2025-08-21 09:06:19,2025-08-21T09:06:19.000Z,16,2,Critical,130,MPLS-PE-01,SEC_LOGIN,4366,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 192.168.10.198, 7 failed attempts",cisco,authentication,login_failure,192.168.10.198,,0,0,,from,,,,0,,40,false,true,false,false,
9dd1f5eeeaeb4d5d,2025-08-20 20:31:51,2025-08-20T20:31:51.000Z,16,4,Warning,132,DIST-SW-01,IPSLA,30669,IPSLA-6-PROBE_LATENCY: RTT probe to 9.9.9.1 exceeded threshold: 125ms (threshold: 100ms),cisco,security,reconnaissance,9.9.9.1,,0,125,,,,,,0,,65,true,false,false,false,
8a051429146a9657,2025-08-21 19:14:11,2025-08-21T19:14:11.000Z,16,1,Alert,129,DIST-SW-02,FIREWALL,18859,FIREWALL-1-ATTACK_DETECTED: port scan detected from 198.51.100.72 to 192.168.1.88:443,cisco,security,threat_detection,192.168.1.88,198.51.100.72,0,443,,,,,,0,,80,true,false,false,false,
09915f117697c50b,2025-08-21 01:41:32,2025-08-21T01:41:32.000Z,16,4,Warning,132,DIST-SW-01,OSPF,24965,"OSPF-5-ADJCHG: Process 1, Nbr 198.51.100.98 on GigabitEthernet0/0/0 from FULL to DOWN, Neighbor Down: Dead timer expired",cisco,network,ospf_event,198.51.100.98,,0,0,OSPF,,GigabitEthernet0/0/0,,,0,,35,false,false,true,false,
63e7af6f3cb0dac6,2025-08-21 19:09:43,2025-08-21T19:09:43.000Z,16,6,Info,134,WAN-RTR-01,SSH2,11697,"SSH2_SESSION: SSH2 Session request from 192.168.100.234 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'malware'",cisco,authentication,authentication_event,192.168.100.234,,0,0,,malware,request,,,0,,5,false,true,false,false,
f2ac88d34a8a8819,2025-08-20 22:44:38,2025-08-20T22:44:38.000Z,16,3,Error,131,EDGE-RTR-01,LINEPROTO,14200,"LINEPROTO-5-UPDOWN: Line protocol on Interface Serial0/0/0, changed state to up",cisco,network,interface_event,,,0,0,,,Serial0/0/0,,,0,,30,false,false,true,false,
e2376c3d0df4cd5e,2025-08-21 14:53:51,2025-08-21T14:53:51.000Z,16,3,Error,131,ACCESS-SW-01,LINEPROTO,7971,"LINEPROTO-5-UPDOWN: Line protocol on Interface Vlan1, changed state to up",cisco,network,interface_event,,,0,0,,,Vlan1,,,0,,30,false,false,true,false,
50c36bea000c8c07,2025-08-21 12:27:56,2025-08-21T12:27:56.000Z,16,1,Alert,129,CORE-RTR-02,FIREWALL,1762,FIREWALL-1-ATTACK_DETECTED: HTTP flood detected from 1.1.1.21 to 10.0.10.178:23,cisco,security,threat_detection,1.1.1.21,10.0.10.178,0,23,,,,,,0,,100,true,false,false,false,
7fa4042c018ffe7c,2025-08-21 13:30:51,2025-08-21T13:30:51.000Z,16,3,Error,131,ACCESS-SW-01,LINEPROTO,16697,"LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet0/0/0, changed state to up",cisco,network,interface_event,,,0,0,,,GigabitEthernet0/0/0,,,0,,30,false,false,true,false,
cdd6ab9b2d7e531b,2025-08-20 23:14:55,2025-08-20T23:14:55.000Z,16,4,Warning,132,MPLS-PE-01,IPSLA,1040,IPSLA-6-PROBE_LATENCY: RTT probe to 10.0.1.205 exceeded threshold: 519ms (threshold: 100ms),cisco,security,reconnaissance,10.0.1.205,,0,519,,,,,,0,,50,true,false,false,false,
aa88e4f5bb02f2f3,2025-08-20 22:34:11,2025-08-20T22:34:11.000Z,16,4,Warning,132,ACCESS-SW-02,IPSLA,30376,IPSLA-6-PROBE_LATENCY: RTT probe to 192.168.10.124 exceeded threshold: 562ms (threshold: 100ms),cisco,security,reconnaissance,192.168.10.124,,0,562,,,,,,0,,50,true,false,false,false,
83cd78a87c14f08e,2025-08-21 07:27:03,2025-08-21T07:27:03.000Z,16,2,Critical,130,ACCESS-SW-02,SEC_LOGIN,30318,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 10.0.1.242, 12 failed attempts",cisco,authentication,login_failure,10.0.1.242,,0,0,,from,,,,0,,40,false,true,false,false,
893c9fadf94c0cfa,2025-08-21 03:57:36,2025-08-21T03:57:36.000Z,16,1,Alert,129,ACCESS-SW-02,FIREWALL,16350,FIREWALL-1-ATTACK_DETECTED: SYN flood detected from 4.4.4.178 to 172.16.1.220:53,cisco,security,threat_detection,172.16.1.220,4.4.4.178,0,53,,,,,,0,,80,true,false,false,false,
11ae554742e199c5,2025-08-21 10:33:20,2025-08-21T10:33:20.000Z,16,6,Info,134,CORE-RTR-01,SSH2,15903,"SSH2_SESSION: SSH2 Session request from 1.1.1.143 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'monitor'",cisco,authentication,authentication_event,1.1.1.143,,0,0,,monitor,request,,,0,,20,false,true,false,false,
0dae5518a00de767,2025-08-21 14:59:12,2025-08-21T14:59:12.000Z,16,1,Alert,129,DIST-SW-02,FIREWALL,20125,FIREWALL-1-ATTACK_DETECTED: HTTP flood detected from 172.31.1.253 to 1.1.1.90:5601,cisco,security,threat_detection,1.1.1.90,172.31.1.253,0,5601,,,,,,0,,95,true,false,false,false,
